raceId,driverId,constructorId,points
206,22,24,0
206,50,24,0
206,63,21,0
206,23,17,0
206,64,21,0
206,73,25,0
207,14,1,10
207,30,6,6
207,57,1,4
207,77,22,3
207,44,20,2
207,78,15,1
207,75,20,0
207,49,3,0
207,15,18,0
207,64,21,0
207,22,24,0
207,63,25,0
207,76,24,0
207,55,22,0
207,79,18,0
207,21,17,0
207,50,25,0
207,23,17,0
207,35,3,0
207,56,6,0
207,65,15,0
207,71,21,0
207,80,26,0
207,73,26,0
208,35,3,10
208,77,22,6
208,44,20,4
208,57,1,3
208,30,6,2
208,55,22,1
208,65,15,0
208,21,17,0
208,49,3,0
208,14,1,0
208,78,15,0
208,15,18,0
208,63,25,0
208,75,20,0
208,50,25,0
208,56,6,0
208,71,21,0
208,79,18,0
208,23,17,0
208,22,24,0
208,64,21,0
208,76,24,0
209,35,3,10
209,56,6,6
209,23,17,4
209,65,15,3
209,57,1,2
209,77,22,1
209,55,22,0
209,63,25,0
209,15,18,0
209,76,24,0
209,78,15,0
209,64,21,0
209,75,20,0
209,50,25,0
209,79,18,0
209,71,21,0
209,21,17,0
209,22,24,0
209,44,20,0
209,49,3,0
209,30,6,0
209,14,1,0
210,49,3,10
210,30,6,6
210,56,6,4
210,21,17,3
210,55,22,2
210,57,1,1
210,78,15,0
210,44,20,0
210,63,25,0
210,50,25,0
210,79,18,0
210,64,21,0
210,35,3,0
210,14,1,0
210,22,24,0
210,65,15,0
210,23,17,0
210,75,20,0
210,71,21,0
210,77,22,0
210,76,24,0
210,15,18,0
211,30,6,10
211,22,24,6
211,56,6,4
211,44,20,3
211,63,25,2
211,21,17,1
211,76,24,0
211,50,25,0
211,77,22,0
211,79,18,0
211,49,3,0
211,75,20,0
211,78,15,0
211,55,22,0
211,35,3,0
211,23,17,0
211,65,15,0
211,15,18,0
211,14,1,0
211,57,1,0
211,71,21,0
211,64,21,0
212,35,3,10
212,44,20,6
212,55,22,4
212,30,6,3
212,65,15,2
212,14,1,1
212,57,1,0
212,49,3,0
212,21,17,0
212,77,22,0
212,50,25,0
212,56,6,0
212,76,24,0
212,81,15,0
212,15,18,0
212,64,21,0
212,23,17,0
212,22,24,0
212,63,25,0
212,75,20,0
212,71,21,0
212,79,18,0
213,30,6,10
213,55,22,6
213,21,17,4
213,49,3,3
213,65,15,2
213,75,20,1
213,14,1,0
213,64,21,0
213,71,21,0
213,81,15,0
213,44,20,0
213,63,25,0
213,50,25,0
213,25,22,0
213,22,24,0
213,15,18,0
213,23,17,0
213,79,18,0
213,35,3,0
213,57,1,0
213,56,6,0
213,76,24,0
214,30,6,10
214,49,3,6
214,56,6,4
214,35,3,3
214,55,22,2
214,23,17,1
214,14,1,0
214,65,15,0
214,21,17,0
214,15,20,0
214,79,18,0
214,71,21,0
214,63,25,0
214,25,22,0
214,64,21,0
214,82,15,0
214,22,24,0
214,76,24,0
214,57,1,0
214,50,25,0
214,75,20,0
214,58,18,0
215,35,3,10
215,55,22,6
215,25,22,4
215,14,1,3
215,23,17,2
215,71,21,1
215,21,17,0
215,15,20,0
215,82,15,0
215,58,18,0
215,75,20,0
215,57,1,0
215,76,24,0
215,50,25,0
215,56,6,0
215,63,25,0
215,65,15,0
215,30,6,0
215,22,24,0
215,64,21,0
215,49,3,0
215,79,18,0
216,77,22,10
216,30,6,6
216,57,1,4
216,15,20,3
216,23,17,2
216,55,22,1
216,75,20,0
216,71,21,0
216,82,15,0
216,50,25,0
216,21,17,0
216,22,24,0
216,63,25,0
216,35,3,0
216,76,24,0
216,79,18,0
216,65,15,0
216,64,21,0
216,14,1,0
216,49,3,0
216,56,6,0
216,58,18,0
217,35,3,10
217,71,21,6
217,65,15,4
217,30,6,3
217,23,17,2
217,75,20,1
217,15,20,0
217,77,22,0
217,56,6,0
217,79,18,0
217,55,22,0
217,58,18,0
217,63,25,0
217,14,1,0
217,50,25,0
217,64,21,0
217,21,17,0
217,49,3,0
217,22,24,0
217,57,1,0
217,81,15,0
217,76,24,0
218,30,6,10
218,21,17,6
218,49,3,4
218,65,15,3
218,35,3,2
218,77,22,1
218,64,21,0
218,55,22,0
218,81,15,0
218,56,6,0
218,63,25,0
218,76,24,0
218,71,21,0
218,79,18,0
218,15,20,0
218,57,1,0
218,50,25,0
218,23,17,0
218,14,1,0
218,58,18,0
218,22,24,0
218,75,20,0
219,14,1,10
219,55,22,6
219,49,3,4
219,21,17,3
219,35,3,2
219,30,6,1
219,77,22,0
219,56,6,0
219,57,1,0
219,15,20,0
219,75,20,0
219,81,15,0
219,22,24,0
219,58,18,0
219,71,21,0
219,23,17,0
219,65,15,0
219,63,25,0
219,76,24,0
219,50,25,0
219,79,18,0
219,64,21,0
220,35,3,10
220,14,1,6
220,49,3,4
220,21,17,3
220,23,17,2
220,30,6,1
220,71,21,0
220,65,15,0
220,81,15,0
220,77,22,0
220,79,18,0
220,50,25,0
220,64,21,0
220,22,24,0
220,15,20,0
220,76,24,0
220,75,20,0
220,63,25,0
220,56,6,0
220,55,22,0
220,57,1,0
220,58,18,0
221,35,3,10
221,55,22,6
221,49,3,4
221,77,22,3
221,64,21,2
221,44,20,1
221,65,15,0
221,71,21,0
221,81,15,0
221,63,25,0
221,50,25,0
221,57,1,0
221,22,24,0
221,14,1,0
221,76,24,0
221,56,6,0
221,75,20,0
221,30,6,0
221,58,18,0
221,79,18,0
221,21,17,0
221,23,17,0
222,30,6,10
222,49,3,6
222,56,6,4
222,57,1,3
222,55,22,2
222,65,15,1
222,21,17,0
222,77,22,0
222,23,17,0
222,14,1,0
222,71,21,0
222,64,21,0
222,50,25,0
222,35,3,0
222,58,18,0
222,63,25,0
222,44,20,0
222,75,20,0
222,79,18,0
222,22,24,0
222,76,24,0
222,81,15,0
223,57,1,10
223,14,1,6
223,35,3,4
223,77,22,3
223,56,6,2
223,49,3,1
223,44,20,0
223,65,15,0
223,76,24,0
223,75,20,0
223,21,17,0
223,63,25,0
223,55,22,0
223,82,15,0
223,58,18,0
223,50,25,0
223,79,18,0
223,30,6,0
223,71,21,0
223,23,17,0
223,22,24,0
223,64,21,0
224,71,3,10
224,35,3,6
224,56,6,4
224,77,22,3
224,57,1,2
224,63,25,1
224,44,27,0
224,49,15,0
224,73,29,0
224,64,27,0
224,79,25,0
224,83,18,0
224,30,6,0
224,21,18,0
224,22,17,0
224,14,1,0
224,50,29,0
224,55,22,0
224,84,17,0
224,65,15,0
224,69,28,0
224,85,28,0
225,71,3,10
225,55,22,6
225,30,6,4
225,57,1,3
225,63,25,2
225,44,27,1
225,56,6,0
225,64,27,0
225,79,25,0
225,83,18,0
225,69,28,0
225,84,17,0
225,22,17,0
225,49,15,0
225,14,1,0
225,65,15,0
225,35,3,0
225,77,22,0
225,85,28,0
225,73,29,0
225,50,29,0
225,58,18,0
226,71,3,10
226,35,3,6
226,55,22,4
226,22,17,3
226,56,6,2
226,50,29,1
226,14,1,0
226,44,27,0
226,65,15,0
226,85,28,0
226,77,22,0
226,30,6,0
226,83,18,0
226,63,25,0
226,84,17,0
226,58,18,0
226,49,15,0
226,64,27,0
226,79,25,0
226,73,29,0
226,69,28,0
226,57,1,0
227,35,3,10
227,30,6,6
227,14,1,4
227,71,3,3
227,22,17,2
227,84,17,1
227,65,15,0
227,57,1,0
227,77,22,0
227,64,27,0
227,73,29,0
227,83,18,0
227,21,18,0
227,63,25,0
227,79,25,0
227,49,15,0
227,50,29,0
227,44,27,0
227,56,6,0
227,55,22,0
227,85,28,0
227,69,28,0
228,71,3,10
228,30,6,6
228,77,22,4
228,56,6,3
228,22,17,2
228,55,22,1
228,64,27,0
228,57,1,0
228,83,18,0
228,69,28,0
228,35,3,0
228,44,27,0
228,79,25,0
228,14,1,0
228,73,29,0
228,50,29,0
228,84,17,0
228,49,15,0
228,21,18,0
228,65,15,0
228,63,25,0
228,85,28,0
229,44,27,10
229,14,1,6
229,65,15,4
229,49,15,3
229,63,25,2
229,57,1,1
229,56,6,0
229,35,3,0
229,55,22,0
229,69,28,0
229,71,3,0
229,84,17,0
229,77,22,0
229,64,27,0
229,73,29,0
229,79,25,0
229,30,6,0
229,22,17,0
229,83,18,0
229,21,18,0
229,50,29,0
229,85,28,0
230,30,6,10
230,55,22,6
230,35,3,4
230,49,15,3
230,57,1,2
230,64,27,1
230,50,29,0
230,22,17,0
230,77,22,0
230,65,15,0
230,84,17,0
230,63,25,0
230,71,3,0
230,79,25,0
230,56,6,0
230,44,27,0
230,21,18,0
230,14,1,0
230,73,29,0
230,83,18,0
230,69,28,0
230,85,28,0
231,71,3,10
231,35,3,6
231,55,22,4
231,14,1,3
231,57,1,2
231,84,17,1
231,65,15,0
231,21,18,0
231,83,18,0
231,69,28,0
231,77,22,0
231,30,6,0
231,44,27,0
231,63,25,0
231,64,27,0
231,22,17,0
231,85,28,0
231,49,15,0
231,50,29,0
231,73,29,0
231,79,25,0
231,56,6,0
232,71,3,10
232,35,3,6
232,55,22,4
232,77,22,3
232,57,1,2
232,14,1,1
232,44,27,0
232,84,17,0
232,22,17,0
232,63,25,0
232,73,29,0
232,83,18,0
232,65,15,0
232,49,15,0
232,79,25,0
232,69,28,0
232,64,27,0
232,50,29,0
232,56,6,0
232,21,18,0
232,85,28,0
232,30,6,0
233,35,3,10
233,77,22,6
233,57,1,4
233,22,17,3
233,14,1,2
233,84,17,1
233,63,25,0
233,49,15,0
233,65,15,0
233,50,29,0
233,21,18,0
233,55,22,0
233,44,27,0
233,64,27,0
233,71,3,0
233,83,18,0
233,73,29,0
233,79,25,0
233,56,6,0
233,30,6,0
233,85,28,0
233,69,28,0
234,71,3,10
234,55,22,6
234,35,3,4
234,30,6,3
234,14,1,2
234,22,17,1
234,44,27,0
234,49,15,0
234,63,25,0
234,84,17,0
234,73,29,0
234,83,18,0
234,77,22,0
234,56,6,0
234,65,15,0
234,64,27,0
234,79,25,0
234,57,1,0
234,50,29,0
234,86,18,0
235,35,3,10
235,71,3,6
235,55,22,4
235,57,1,3
235,44,27,2
235,22,17,1
235,79,25,0
235,73,29,0
235,30,6,0
235,86,18,0
235,77,22,0
235,49,15,0
235,65,15,0
235,56,6,0
235,83,18,0
235,14,1,0
235,50,29,0
235,84,17,0
235,64,27,0
235,63,25,0
236,30,6,10
236,35,3,6
236,57,1,4
236,55,22,3
236,71,3,2
236,77,22,1
236,63,25,0
236,79,25,0
236,73,29,0
236,83,18,0
236,14,1,0
236,84,17,0
236,56,6,0
236,22,17,0
236,64,27,0
236,50,29,0
236,49,15,0
236,65,15,0
236,44,27,0
236,86,18,0
237,30,6,10
237,55,22,6
237,57,1,4
237,84,17,3
237,22,17,2
237,64,27,1
237,35,3,0
237,50,29,0
237,65,15,0
237,79,25,0
237,73,29,0
237,56,6,0
237,83,18,0
237,63,25,0
237,49,15,0
237,71,3,0
237,86,18,0
237,77,22,0
237,44,27,0
237,14,1,0
238,35,3,10
238,71,3,6
238,30,6,4
238,55,22,3
238,56,6,2
238,77,22,1
238,49,15,0
238,65,15,0
238,84,17,0
238,44,27,0
238,63,25,0
238,79,25,0
238,14,1,0
238,73,29,0
238,86,18,0
238,83,18,0
238,57,1,0
238,50,29,0
238,64,27,0
238,22,17,0
239,71,3,10
239,30,6,6
239,57,1,4
239,77,22,3
239,84,17,2
239,49,15,1
239,44,27,0
239,14,1,0
239,22,17,0
239,65,15,0
239,50,29,0
239,83,18,0
239,73,29,0
239,56,6,0
239,79,25,0
239,35,3,0
239,63,25,0
239,64,27,0
239,55,22,0
239,86,18,0
240,30,22,10
240,14,3,6
240,77,6,4
240,57,1,3
240,55,6,2
240,87,1,1
240,63,25,0
240,88,27,0
240,85,30,0
240,64,28,0
240,81,29,0
240,89,29,0
240,69,18,0
240,90,28,0
240,91,15,0
240,71,3,0
240,65,22,0
240,92,30,0
240,22,17,0
240,50,31,0
240,79,25,0
240,56,17,0
240,93,31,0
240,49,15,0
240,44,27,0
240,94,18,0
241,71,3,10
241,55,6,6
241,30,22,4
241,65,22,3
241,49,15,2
241,77,6,1
241,44,27,0
241,79,25,0
241,93,31,0
241,64,28,0
241,90,28,0
241,63,25,0
241,88,27,0
241,94,18,0
241,81,29,0
241,89,29,0
241,22,17,0
241,50,31,0
241,14,3,0
241,87,1,0
241,56,17,0
241,85,30,0
241,57,1,0
241,92,30,0
241,91,15,0
241,69,18,0
242,71,3,10
242,55,6,6
242,77,6,4
242,14,3,3
242,57,1,2
242,49,15,1
242,65,22,0
242,56,17,0
242,44,27,0
242,95,1,0
242,88,27,0
242,94,18,0
242,81,29,0
242,69,18,0
242,64,28,0
242,90,28,0
242,91,15,0
242,92,30,0
242,93,31,0
242,22,17,0
242,79,25,0
242,63,25,0
242,85,30,0
242,50,31,0
242,89,29,0
242,30,22,0
243,30,22,10
243,65,22,6
243,77,6,4
243,71,3,3
243,56,17,2
243,44,27,1
243,22,17,0
243,49,15,0
243,84,27,0
243,63,25,0
243,81,29,0
243,50,31,0
243,91,15,0
243,94,18,0
243,93,31,0
243,79,25,0
243,14,3,0
243,57,1,0
243,89,29,0
243,92,30,0
243,90,28,0
243,55,6,0
243,69,18,0
243,95,1,0
243,64,28,0
243,85,30,0
244,30,22,10
244,71,3,6
244,77,6,4
244,65,22,3
244,87,1,2
244,49,15,1
244,94,18,0
244,96,15,0
244,81,29,0
244,64,28,0
244,69,18,0
244,44,27,0
244,63,25,0
244,22,17,0
244,92,30,0
244,55,6,0
244,84,27,0
244,89,29,0
244,79,25,0
244,85,30,0
244,56,17,0
244,14,3,0
244,90,28,0
244,57,1,0
244,50,31,0
244,93,31,0
245,55,6,10
245,22,17,6
245,56,17,4
245,44,27,3
245,30,22,2
245,81,29,1
245,63,25,0
245,69,18,0
245,89,29,0
245,84,27,0
245,77,6,0
245,94,18,0
245,90,28,0
245,71,3,0
245,87,1,0
245,79,25,0
245,92,30,0
245,49,15,0
245,64,28,0
245,96,15,0
245,85,30,0
245,14,3,0
245,65,22,0
245,57,1,0
246,30,22,10
246,71,3,6
246,14,3,4
246,84,27,3
246,55,6,2
246,22,17,1
246,57,1,0
246,44,27,0
246,56,17,0
246,49,15,0
246,87,1,0
246,77,6,0
246,69,18,0
246,81,29,0
246,63,25,0
246,90,28,0
246,85,30,0
246,96,15,0
246,92,30,0
246,94,18,0
246,65,22,0
246,89,29,0
246,79,25,0
246,64,28,0
247,65,22,10
247,55,6,6
247,14,3,4
247,44,27,3
247,87,1,2
247,49,15,1
247,94,18,0
247,63,25,0
247,96,15,0
247,69,18,0
247,22,17,0
247,92,30,0
247,90,28,0
247,30,22,0
247,71,3,0
247,97,29,0
247,79,25,0
247,85,30,0
247,57,1,0
247,77,6,0
247,84,27,0
247,89,29,0
247,64,28,0
247,56,17,0
248,30,22,10
248,14,3,6
248,77,6,4
248,65,22,3
248,96,15,2
248,88,27,1
248,79,25,0
248,85,30,0
248,56,17,0
248,57,1,0
248,49,15,0
248,69,18,0
248,86,30,0
248,90,28,0
248,22,17,0
248,87,1,0
248,44,27,0
248,55,6,0
248,94,18,0
248,89,29,0
248,64,28,0
248,71,3,0
248,63,25,0
248,97,29,0
249,71,3,10
249,14,3,6
249,77,6,4
249,65,22,3
249,49,15,2
249,44,27,1
249,22,17,0
249,69,18,0
249,83,18,0
249,96,15,0
249,30,22,0
249,85,30,0
249,56,17,0
249,84,27,0
249,63,25,0
249,87,1,0
249,79,25,0
249,97,29,0
249,55,6,0
249,64,28,0
249,89,29,0
249,90,28,0
249,86,30,0
249,57,1,0
250,30,22,10
250,71,3,6
250,84,27,4
250,49,15,3
250,87,1,2
250,22,17,1
250,65,22,0
250,63,25,0
250,44,27,0
250,83,18,0
250,96,15,0
250,89,29,0
250,64,28,0
250,90,28,0
250,79,25,0
250,86,30,0
250,69,18,0
250,77,6,0
250,56,17,0
250,97,29,0
250,85,30,0
250,14,3,0
250,55,6,0
250,57,1,0
251,65,22,10
251,57,1,6
251,49,15,4
251,87,1,3
251,63,25,2
251,96,15,1
251,97,29,0
251,89,29,0
251,64,28,0
251,79,25,0
251,55,6,0
251,22,17,0
251,56,17,0
251,77,6,0
251,69,18,0
251,30,22,0
251,71,3,0
251,44,27,0
251,14,3,0
251,84,27,0
251,86,30,0
251,83,18,0
251,85,30,0
251,90,28,0
252,14,3,10
252,30,22,6
252,71,3,4
252,77,6,3
252,55,6,2
252,49,15,1
252,65,22,0
252,84,27,0
252,87,1,0
252,56,17,0
252,22,17,0
252,96,15,0
252,63,25,0
252,69,18,0
252,89,29,0
252,64,28,0
252,90,28,0
252,85,30,0
252,57,1,0
252,98,30,0
252,44,27,0
252,83,18,0
252,79,25,0
252,97,29,0
253,30,22,10
253,55,6,6
253,14,3,4
253,22,17,3
253,65,22,2
253,56,17,1
253,84,27,0
253,57,1,0
253,83,18,0
253,63,25,0
253,69,18,0
253,97,29,0
253,64,28,0
253,99,25,0
253,98,30,0
253,71,3,0
253,85,30,0
253,96,15,0
253,77,6,0
253,90,28,0
253,49,15,0
253,44,27,0
253,87,1,0
253,89,29,0
254,30,22,10
254,14,3,6
254,71,3,4
254,77,6,3
254,55,6,2
254,65,22,1
254,49,15,0
254,44,27,0
254,87,1,0
254,76,1,0
254,56,17,0
254,63,25,0
254,83,18,0
254,79,25,0
254,69,18,0
254,90,28,0
254,64,28,0
254,22,17,0
254,81,29,0
254,89,29,0
254,85,30,0
254,88,27,0
254,96,15,0
254,92,30,0
255,30,22,10
255,57,1,6
255,65,22,4
255,56,17,3
255,44,27,2
255,63,25,1
255,87,1,0
255,49,15,0
255,69,18,0
255,91,15,0
255,83,18,0
255,89,29,0
255,71,3,0
255,14,3,0
255,64,28,0
255,55,6,0
255,85,30,0
255,77,6,0
255,22,17,0
255,79,25,0
255,92,30,0
255,90,28,0
255,81,29,0
255,88,27,0
256,71,3,10
256,44,27,6
256,81,29,4
256,87,1,3
256,63,25,2
256,83,18,1
256,64,28,0
256,92,30,0
256,79,25,0
256,65,22,0
256,56,17,0
256,49,15,0
256,77,6,0
256,84,27,0
256,30,22,0
256,55,6,0
256,90,28,0
256,22,17,0
256,14,3,0
256,89,29,0
256,91,15,0
256,85,30,0
256,69,18,0
256,57,1,0
257,30,22,10
257,71,3,6
257,55,6,4
257,22,17,3
257,79,25,2
257,91,15,1
257,65,32,0
257,94,18,0
257,100,33,0
257,83,32,0
257,44,27,0
257,101,31,0
257,102,3,0
257,84,1,0
257,56,17,0
257,50,22,0
257,103,27,0
257,87,25,0
257,104,29,0
257,49,15,0
257,57,1,0
257,105,18,0
257,81,29,0
257,77,6,0
257,106,33,0
257,92,30,0
257,107,31,0
257,108,30,0
258,30,22,10
258,77,6,6
258,22,17,4
258,104,29,3
258,49,15,2
258,100,33,1
258,65,32,0
258,83,32,0
258,44,27,0
258,103,27,0
258,107,31,0
258,81,29,0
258,91,15,0
258,105,18,0
258,84,1,0
258,94,18,0
258,50,22,0
258,71,3,0
258,88,17,0
258,79,25,0
258,57,1,0
258,106,33,0
258,101,31,0
258,102,3,0
258,78,6,0
258,87,25,0
258,92,30,0
258,108,30,0
259,30,22,10
259,78,6,6
259,57,1,4
259,91,15,3
259,79,25,2
259,71,3,1
259,49,15,0
259,84,1,0
259,87,25,0
259,65,32,0
259,44,27,0
259,103,27,0
259,104,29,0
259,110,17,0
259,105,18,0
259,81,29,0
259,94,18,0
259,101,31,0
259,92,30,0
259,106,33,0
259,77,6,0
259,102,3,0
259,100,33,0
259,109,22,0
259,83,32,0
259,107,31,0
259,22,17,0
259,108,30,0
260,30,22,10
260,84,1,6
260,77,6,4
260,110,17,3
260,55,6,2
260,105,18,1
260,109,22,0
260,106,33,0
260,44,27,0
260,100,33,0
260,83,32,0
260,65,32,0
260,108,30,0
260,92,30,0
260,104,29,0
260,101,31,0
260,87,25,0
260,79,25,0
260,103,27,0
260,22,17,0
260,57,1,0
260,71,3,0
260,81,29,0
260,94,18,0
260,49,15,0
260,91,15,0
261,71,3,10
261,30,22,6
261,87,25,4
261,55,6,3
261,94,18,2
261,56,17,1
261,44,27,0
261,103,27,0
261,70,32,0
261,101,31,0
261,84,1,0
261,109,22,0
261,57,1,0
261,65,32,0
261,22,17,0
261,104,29,0
261,14,3,0
261,92,30,0
261,77,6,0
261,81,29,0
261,49,15,0
261,100,33,0
261,79,25,0
261,105,18,0
261,108,30,0
261,106,33,0
261,85,31,0
262,30,22,10
262,71,3,6
262,55,6,4
262,77,6,3
262,14,3,2
262,109,22,1
262,22,17,0
262,65,32,0
262,94,18,0
262,87,25,0
262,105,18,0
262,44,27,0
262,103,27,0
262,101,31,0
262,70,32,0
262,104,29,0
262,57,1,0
262,106,33,0
262,81,29,0
262,92,30,0
262,100,33,0
262,79,25,0
262,56,17,0
262,110,15,0
262,49,15,0
262,84,1,0
262,108,30,0
263,30,22,10
263,71,3,6
263,77,6,4
263,49,15,3
263,94,18,2
263,110,15,1
263,65,32,0
263,104,29,0
263,111,31,0
263,87,25,0
263,100,33,0
263,79,25,0
263,57,1,0
263,95,3,0
263,55,6,0
263,22,17,0
263,103,27,0
263,106,33,0
263,84,1,0
263,81,29,0
263,44,27,0
263,101,31,0
263,50,22,0
263,56,17,0
263,105,18,0
263,70,32,0
263,108,30,0
263,92,30,0
264,71,3,10
264,55,6,6
264,57,1,4
264,22,17,3
264,14,3,2
264,79,25,1
264,49,15,0
264,50,22,0
264,104,29,0
264,94,18,0
264,65,32,0
264,44,27,0
264,103,27,0
264,106,33,0
264,101,31,0
264,111,31,0
264,30,22,0
264,105,18,0
264,77,6,0
264,87,25,0
264,100,33,0
264,110,15,0
264,81,29,0
264,70,32,0
264,84,1,0
264,56,17,0
264,92,30,0
264,108,30,0
265,77,6,10
265,44,27,6
265,103,27,4
265,104,29,3
265,81,29,2
265,100,33,1
265,106,33,0
265,71,3,0
265,111,31,0
265,101,31,0
265,30,22,0
265,84,1,0
265,14,3,0
265,50,22,0
265,79,25,0
265,55,6,0
265,87,25,0
265,57,1,0
265,49,15,0
265,56,17,0
265,22,17,0
265,65,32,0
265,110,15,0
265,94,18,0
265,70,32,0
265,105,18,0
265,92,30,0
265,108,30,0
266,30,22,10
266,71,3,6
266,50,22,4
266,84,1,3
266,87,25,2
266,44,27,1
266,105,18,0
266,100,33,0
266,106,33,0
266,103,27,0
266,101,31,0
266,77,6,0
266,70,32,0
266,104,29,0
266,14,3,0
266,55,6,0
266,94,18,0
266,49,15,0
266,65,32,0
266,110,15,0
266,81,29,0
266,112,1,0
266,111,31,0
266,79,25,0
266,56,17,0
266,22,17,0
266,92,30,0
266,108,30,0
267,71,3,10
267,57,1,6
267,50,22,4
267,14,3,3
267,87,25,2
267,81,29,1
267,44,27,0
267,94,18,0
267,105,18,0
267,103,27,0
267,111,31,0
267,65,32,0
267,56,17,0
267,30,22,0
267,104,29,0
267,101,31,0
267,110,15,0
267,84,1,0
267,22,17,0
267,79,25,0
267,113,32,0
267,77,6,0
267,112,33,0
267,49,15,0
267,100,33,0
267,55,6,0
267,92,30,0
267,108,30,0
268,71,3,10
268,77,6,6
268,57,1,4
268,22,17,3
268,84,1,2
268,14,3,1
268,103,27,0
268,100,33,0
268,109,22,0
268,44,27,0
268,101,31,0
268,79,25,0
268,104,29,0
268,56,17,0
268,87,25,0
268,94,18,0
268,105,18,0
268,49,15,0
268,110,15,0
268,111,31,0
268,114,33,0
268,55,6,0
268,65,32,0
268,50,22,0
268,70,32,0
268,81,29,0
268,92,30,0
268,108,30,0
269,71,3,10
269,14,3,6
269,57,1,4
269,22,17,3
269,50,22,2
269,84,1,1
269,56,17,0
269,104,29,0
269,81,29,0
269,103,27,0
269,65,32,0
269,94,18,0
269,105,18,0
269,114,33,0
269,111,31,0
269,113,32,0
269,44,27,0
269,87,25,0
269,109,22,0
269,110,15,0
269,55,6,0
269,101,31,0
269,49,15,0
269,100,33,0
269,79,25,0
269,77,6,0
269,92,30,0
269,108,30,0
270,30,22,10
270,71,3,6
270,57,1,4
270,56,17,3
270,77,6,2
270,49,15,1
270,79,25,0
270,65,27,0
270,44,27,0
270,55,6,0
270,81,29,0
270,22,17,0
270,87,25,0
270,105,18,0
270,94,18,0
270,70,32,0
270,104,29,0
270,103,32,0
270,93,31,0
270,95,3,0
270,101,31,0
270,110,15,0
270,100,33,0
270,50,22,0
270,115,33,0
270,84,1,0
270,92,30,0
270,108,30,0
271,71,3,10
271,30,22,6
271,55,6,4
271,95,3,3
271,56,17,2
271,49,15,1
271,57,1,0
271,104,29,0
271,100,33,0
271,63,32,0
271,44,27,0
271,101,31,0
271,70,32,0
271,87,25,0
271,22,17,0
271,84,1,0
271,81,29,0
271,77,6,0
271,116,27,0
271,94,18,0
271,105,18,0
271,65,22,0
271,79,25,0
271,89,31,0
271,109,15,0
271,115,33,0
271,92,30,0
271,108,30,0
272,95,3,10
272,77,6,6
272,84,1,4
272,22,17,3
272,44,27,2
272,55,6,1
272,49,15,0
272,104,29,0
272,94,18,0
272,109,15,0
272,116,27,0
272,57,1,0
272,105,18,0
272,87,25,0
272,98,33,0
272,63,32,0
272,101,31,0
272,70,32,0
272,71,3,0
272,30,22,0
272,93,31,0
272,79,25,0
272,115,33,0
272,81,29,0
272,56,17,0
272,65,22,0
272,92,30,0
272,108,30,0
273,117,3,10
273,102,1,6
273,87,27,4
273,104,18,3
273,109,15,2
273,77,6,1
273,118,29,0
273,84,27,0
273,105,26,0
273,100,33,0
273,119,22,0
273,30,22,0
273,65,32,0
273,91,15,0
273,22,17,0
273,55,6,0
273,112,33,0
273,120,18,0
273,88,29,0
273,69,26,0
273,71,3,0
273,70,32,0
273,121,1,0
273,122,17,0
273,79,25,0
273,110,25,0
274,102,1,10
274,71,3,6
274,30,22,4
274,65,32,3
274,87,27,2
274,70,32,1
274,112,33,0
274,55,6,0
274,118,29,0
274,100,33,0
274,105,26,0
274,69,26,0
274,91,15,0
274,109,15,0
274,110,25,0
274,117,3,0
274,104,18,0
274,88,29,0
274,79,25,0
274,22,17,0
274,119,22,0
274,121,1,0
274,77,6,0
274,84,27,0
274,120,18,0
274,122,17,0
275,102,1,10
275,71,3,6
275,117,3,4
275,65,32,3
275,119,22,2
275,120,18,1
275,104,18,0
275,70,32,0
275,100,33,0
275,22,17,0
275,105,26,0
275,118,29,0
275,123,17,0
275,110,25,0
275,55,6,0
275,88,29,0
275,112,33,0
275,30,22,0
275,87,27,0
275,77,6,0
275,109,15,0
275,79,25,0
275,84,27,0
275,91,15,0
275,121,1,0
275,69,26,0
276,117,3,10
276,30,22,6
276,84,27,4
276,109,15,3
276,112,33,2
276,120,18,1
276,69,26,0
276,65,32,0
276,88,29,0
276,70,32,0
276,91,15,0
276,102,1,0
276,55,6,0
276,104,18,0
276,121,1,0
276,118,29,0
276,79,25,0
276,71,3,0
276,100,33,0
276,110,25,0
276,22,17,0
276,77,6,0
276,123,17,0
276,87,27,0
276,119,22,0
276,105,26,0
277,117,3,10
277,102,1,6
277,30,22,4
277,119,22,3
277,121,1,2
277,77,6,1
277,87,27,0
277,104,18,0
277,100,33,0
277,88,29,0
277,123,17,0
277,22,17,0
277,118,29,0
277,70,32,0
277,109,15,0
277,69,26,0
277,91,15,0
277,110,25,0
277,71,3,0
277,55,6,0
277,120,18,0
277,112,33,0
277,84,27,0
277,79,25,0
277,65,32,0
277,105,26,0
278,102,1,10
278,71,3,6
278,55,6,4
278,117,3,3
278,104,18,2
278,84,27,1
278,70,32,0
278,121,1,0
278,22,17,0
278,110,25,0
278,120,18,0
278,112,33,0
278,91,15,0
278,77,6,0
278,65,32,0
278,119,22,0
278,100,33,0
278,88,29,0
278,118,29,0
278,30,22,0
278,79,25,0
278,105,26,0
278,109,15,0
278,123,17,0
278,87,27,0
278,69,26,0
279,117,3,10
279,30,22,6
279,71,3,4
279,77,6,3
279,84,27,2
279,91,15,1
279,109,15,0
279,100,33,0
