date,state_id,deaths,new_positive_tests,new_negative_tests,new_hospitalizations
2020/7/1,43,153,72,0,0
2020/7/1,44,956,65,1891,6
2020/7/1,45,766,1520,7780,0
2020/7/1,46,93,62,793,8
2020/7/1,47,609,1806,22953,50
2020/7/1,48,2481,8076,44590,0
2020/7/1,49,173,499,2106,32
2020/7/1,50,1786,416,13183,41
2020/7/1,51,6,6,57,0
2020/7/1,52,56,2,526,0
2020/7/1,53,1332,878,15270,38
2020/7/1,54,793,563,12068,36
2020/7/1,55,93,27,1561,0
2020/7/1,56,20,27,0,0
2020/6/30,1,14,36,3440,0
2020/6/30,2,950,870,12489,44
2020/6/30,3,270,520,8147,33
2020/6/30,4,0,0,0,0
2020/6/30,5,1632,4682,16251,102
2020/6/30,6,5980,9480,95967,0
2020/6/30,7,1508,204,4088,41
2020/6/30,8,4322,152,11384,0
2020/6/30,9,551,35,1900,0
2020/6/30,10,509,98,852,0
2020/6/30,11,3604,6093,26159,228
2020/6/30,12,2805,1874,8887,227
2020/6/30,13,5,4,397,0
2020/6/30,14,18,1,587,0
2020/6/30,15,715,225,3118,0
2020/6/30,16,91,433,2525,10
2020/6/30,17,7124,724,30345,0
2020/6/30,18,2640,366,7311,41
2020/6/30,19,270,0,0,0
2020/6/30,20,565,277,9216,19
2020/6/30,21,3221,1014,22860,0
2020/6/30,22,8054,114,5740,-8
2020/6/30,23,3190,305,6237,22
2020/6/30,24,105,34,1395,1
2020/6/30,25,6193,505,15177,0
2020/6/30,26,1476,442,11919,23
2020/6/30,27,1015,508,5093,0
2020/6/30,28,2,0,0,0
2020/6/30,29,1073,680,3344,41
2020/6/30,30,22,48,2070,1
2020/6/30,31,1343,1186,22542,0
2020/6/30,32,78,38,394,4
2020/6/30,33,269,143,2742,14
2020/6/30,34,367,0,0,0
2020/6/30,35,14944,395,17995,0
2020/6/30,36,493,173,6499,11
2020/6/30,37,507,562,3989,0
2020/6/30,38,24855,524,51501,0
2020/6/30,39,2863,743,12804,93
2020/6/30,40,387,585,14819,31
2020/6/30,41,207,171,2330,13
2020/6/30,42,6649,618,10680,0
2020/6/30,43,153,215,0,0
2020/6/30,44,950,40,974,6
2020/6/30,45,739,1755,9512,232
2020/6/30,46,91,48,583,9
2020/6/30,47,604,1212,14709,66
2020/6/30,48,2424,6975,43118,0
2020/6/30,49,172,553,6295,27
2020/6/30,50,1763,598,8064,159
2020/6/30,51,6,3,73,0
2020/6/30,52,56,0,771,0
2020/6/30,53,1320,902,16827,48
2020/6/30,54,784,629,12180,39
2020/6/30,55,93,35,2074,0
2020/6/30,56,20,37,1779,5
2020/6/29,1,14,21,388,0
2020/6/29,2,929,1734,5279,22
2020/6/29,3,265,947,10367,7
2020/6/29,4,0,0,0,0
2020/6/29,5,1588,625,902,17
2020/6/29,6,5936,8009,97731,0
2020/6/29,7,1482,285,5569,2
2020/6/29,8,4320,59,21403,0
2020/6/29,9,551,44,2184,0
2020/6/29,10,507,150,3435,0
2020/6/29,11,3546,5266,25580,111
2020/6/29,12,2784,2207,13972,113
2020/6/29,13,5,7,529,0
2020/6/29,14,18,27,1650,1
2020/6/29,15,708,293,4637,0
2020/6/29,16,91,0,0,0
2020/6/29,17,7103,738,26180,0
2020/6/29,18,2624,298,5686,21
2020/6/29,19,270,905,7961,24
2020/6/29,20,560,115,2835,12
2020/6/29,21,3199,845,7681,0
2020/6/29,22,8095,101,6392,26
2020/6/29,23,3175,477,9363,29
2020/6/29,24,105,28,0,1
2020/6/29,25,6161,277,12419,0
2020/6/29,26,1470,312,7226,21
2020/6/29,27,998,468,5765,0
2020/6/29,28,2,0,0,0
2020/6/29,29,1059,675,2659,13
2020/6/29,30,22,56,6213,3
2020/6/29,31,1325,1342,13058,0
2020/6/29,32,77,46,1722,1
2020/6/29,33,267,124,2350,1
2020/6/29,34,367,43,2146,3
2020/6/29,35,14901,90,16061,6
2020/6/29,36,492,190,7899,14
2020/6/29,37,504,734,4703,0
2020/6/29,38,24842,391,46037,0
2020/6/29,39,2818,737,16880,65
2020/6/29,40,385,228,0,33
2020/6/29,41,204,144,7119,3
2020/6/29,42,6614,492,9415,0
2020/6/29,43,153,61,79406,0
2020/6/29,44,946,36,1320,11
2020/6/29,45,720,1324,8179,0
2020/6/29,46,91,35,529,5
2020/6/29,47,592,2125,26528,35
2020/6/29,48,2403,4283,39687,0
2020/6/29,49,168,564,4892,21
2020/6/29,50,1740,453,7591,0
2020/6/29,51,6,0,0,0
2020/6/29,52,56,6,1122,0
2020/6/29,53,1310,984,16632,35
2020/6/29,54,784,326,5612,14
2020/6/29,55,93,53,3094,0
2020/6/29,56,20,33,0,0
2020/6/28,1,14,29,2690,0
2020/6/28,2,919,358,1896,6
2020/6/28,3,259,570,6687,36
2020/6/28,4,0,0,0,0
2020/6/28,5,1588,3857,11292,22
2020/6/28,6,5905,4810,88832,0
2020/6/28,7,1482,226,5902,7
2020/6/28,8,4316,97,6233,0
2020/6/28,9,550,32,3829,0
2020/6/28,10,507,135,1949,0
2020/6/28,11,3518,8530,43842,108
2020/6/28,12,2778,2225,14900,22
2020/6/28,13,5,0,227,0
2020/6/28,14,18,6,1171,1
2020/6/28,15,705,477,5686,0
2020/6/28,16,91,171,2118,3
2020/6/28,17,7089,646,23143,0
2020/6/28,18,2619,355,7163,21
2020/6/28,19,264,0,0,0
2020/6/28,20,558,373,7364,1
2020/6/28,21,3199,1467,16638,0
2020/6/28,22,8060,224,9228,9
2020/6/28,23,3168,327,5330,42
2020/6/28,24,104,37,1526,1
2020/6/28,25,6158,267,15591,0
2020/6/28,26,1460,516,15994,24
2020/6/28,27,997,314,5569,0
2020/6/28,28,2,0,0,0
2020/6/28,29,1039,361,2506,24
2020/6/28,30,22,11,1216,2
2020/6/28,31,1322,1605,15169,0
2020/6/28,32,77,35,1369,1
2020/6/28,33,267,251,3949,3
2020/6/28,34,367,46,1295,1
2020/6/28,35,14882,309,20274,18
2020/6/28,36,491,211,2110,23
2020/6/28,37,500,821,3733,0
2020/6/28,38,24835,616,61290,0
2020/6/28,39,2807,854,11072,57
2020/6/28,40,385,302,0,16
2020/6/28,41,202,247,0,0
2020/6/28,42,6579,1126,22775,0
2020/6/28,43,153,123,0,0
2020/6/28,44,927,22,578,0
2020/6/28,45,716,1381,7257,0
2020/6/28,46,91,55,738,7
2020/6/28,47,584,0,0,0
2020/6/28,48,2393,5357,47036,0
2020/6/28,49,167,472,5175,31
2020/6/28,50,1732,489,9913,36
2020/6/28,51,6,0,0,0
2020/6/28,52,56,2,1140,0
2020/6/28,53,1310,264,4590,46
2020/6/28,54,777,480,6024,11
2020/6/28,55,93,56,1797,0
2020/6/28,56,20,25,0,1
2020/6/27,1,14,18,3771,0
2020/6/27,2,919,900,4803,44
2020/6/27,3,249,678,5907,37
2020/6/27,4,0,0,0,0
2020/6/27,5,1579,3503,11421,81
2020/6/27,6,5872,5972,85024,0
2020/6/27,7,1482,317,4689,6
2020/6/27,8,4311,147,9059,0
2020/6/27,9,548,31,1117,0
2020/6/27,10,507,74,2088,0
2020/6/27,11,3489,9585,51055,151
2020/6/27,12,2776,1990,16795,84
2020/6/27,13,5,0,259,0
2020/6/27,14,17,16,1280,0
2020/6/27,15,704,326,5783,0
2020/6/27,16,90,283,1403,6
2020/6/27,17,7074,786,29451,0
2020/6/27,18,2616,435,8692,38
2020/6/27,19,264,0,0,0
2020/6/27,20,553,0,0,0
2020/6/27,21,3190,0,0,0
2020/6/27,22,8041,373,11884,19
2020/6/27,23,3157,335,7084,26
2020/6/27,24,104,52,2026,2
2020/6/27,25,6153,350,18765,0
2020/6/27,26,1452,417,11212,20
2020/6/27,27,996,347,6325,0
2020/6/27,28,2,0,0,0
2020/6/27,29,1035,465,4962,34
2020/6/27,30,22,23,1063,0
2020/6/27,31,1312,1719,16687,0
2020/6/27,32,77,37,1596,3
2020/6/27,33,266,178,3418,18
2020/6/27,34,365,0,0,0
2020/6/27,35,14855,289,20289,71
2020/6/27,36,489,216,5752,17
2020/6/27,37,500,479,3265,0
2020/6/27,38,24830,703,72559,0
2020/6/27,39,2804,817,22470,54
2020/6/27,40,384,299,14587,47
2020/6/27,41,202,276,10479,0
2020/6/27,42,6579,0,0,0
2020/6/27,43,152,144,0,0
2020/6/27,44,927,36,1198,0
2020/6/27,45,711,1604,14889,0
2020/6/27,46,91,91,994,6
2020/6/27,47,584,728,5793,66
2020/6/27,48,2366,5747,19745,0
2020/6/27,49,167,578,4656,44
2020/6/27,50,1724,677,10786,65
2020/6/27,51,6,0,41,0
2020/6/27,52,56,2,1132,0
2020/6/27,53,1304,489,8189,88
2020/6/27,54,777,559,8555,31
2020/6/27,55,93,49,2649,0
2020/6/27,56,20,24,0,-1
2020/6/26,1,14,20,2320,0
2020/6/26,2,907,977,7888,41
2020/6/26,3,240,0,0,55
2020/6/26,4,0,0,0,0
2020/6/26,5,1535,3518,12109,108
2020/6/26,6,5812,4890,72079,0
2020/6/26,7,1475,324,6188,11
2020/6/26,8,4307,65,12639,0
2020/6/26,9,546,26,1366,0
2020/6/26,10,507,37,1071,0
2020/6/26,11,3464,8942,39299,213
2020/6/26,12,2770,1900,11204,148
2020/6/26,13,5,3,471,0
2020/6/26,14,17,15,1055,4
2020/6/26,15,704,489,6100,0
2020/6/26,16,90,220,1611,3
2020/6/26,17,7048,910,29568,0
2020/6/26,18,2595,485,9153,32
2020/6/26,19,264,568,5586,46
2020/6/26,20,553,242,7630,5
2020/6/26,21,3190,1354,15987,0
2020/6/26,22,8013,233,8396,39
2020/6/26,23,3142,338,7100,42
2020/6/26,24,103,32,2224,0
2020/6/26,25,6134,340,18527,0
2020/6/26,26,1446,493,14089,23
2020/6/26,27,990,493,6477,0
2020/6/26,28,2,0,0,0
2020/6/26,29,1022,550,5347,46
2020/6/26,30,22,26,1803,2
2020/6/26,31,1303,1635,23812,0
2020/6/26,32,77,28,1414,0
2020/6/26,33,260,125,1707,26
2020/6/26,34,365,73,3129,3
2020/6/26,35,14819,388,25374,84
2020/6/26,36,485,202,6363,18
2020/6/26,37,498,381,2731,0
2020/6/26,38,24814,805,60918,0
2020/6/26,39,2788,987,20935,68
2020/6/26,40,377,395,5417,57
2020/6/26,41,202,250,0,10
2020/6/26,42,6579,600,13680,0
2020/6/26,43,151,45,0,0
2020/6/26,44,927,69,1314,3
2020/6/26,45,694,1313,0,245
2020/6/26,46,88,56,1105,7
2020/6/26,47,577,1410,13073,67
2020/6/26,48,2324,5707,32287,0
2020/6/26,49,166,676,4838,31
2020/6/26,50,1700,624,12873,50
2020/6/26,51,6,1,51,0
2020/6/26,52,56,7,873,0
2020/6/26,53,1300,620,12967,13
2020/6/26,54,766,563,8607,25
2020/6/26,55,92,51,3202,0
2020/6/26,56,20,42,1537,1
2020/6/25,1,12,24,3332,0
2020/6/25,2,896,1142,9557,45
2020/6/25,3,240,687,4827,31
2020/6/25,4,0,0,522,0
2020/6/25,5,1490,3056,11952,93
2020/6/25,6,5733,5349,96097,0
2020/6/25,7,1457,262,4969,9
2020/6/25,8,4298,81,7769,169
2020/6/25,9,543,31,2527,0
2020/6/25,10,507,91,2700,0
2020/6/25,11,3423,5004,47298,203
2020/6/25,12,2745,1714,12976,144
2020/6/25,13,5,14,366,0
2020/6/25,14,17,16,1380,1
2020/6/25,15,695,492,6603,0
2020/6/25,16,90,243,2461,2
2020/6/25,17,7014,894,30792,0
2020/6/25,18,2586,515,11854,29
2020/6/25,19,261,0,0,0
2020/6/25,20,546,254,6926,10
2020/6/25,21,3164,938,11222,0
2020/6/25,22,7963,226,10158,33
2020/6/25,23,3129,440,8062,35
2020/6/25,24,103,53,2355,4
2020/6/25,25,6133,434,17600,0
2020/6/25,26,1441,360,12693,46
2020/6/25,27,982,553,14071,0
2020/6/25,28,2,0,0,0
2020/6/25,29,1016,1092,3244,52
2020/6/25,30,21,37,3229,0
2020/6/25,31,1284,1009,18984,0
2020/6/25,32,76,32,724,3
2020/6/25,33,257,129,1740,11
2020/6/25,34,347,27,1486,0
2020/6/25,35,14776,304,20961,70
2020/6/25,36,480,152,5870,17
2020/6/25,37,495,887,2666,0
2020/6/25,38,24800,749,66893,0
2020/6/25,39,2772,892,18051,55
2020/6/25,40,375,438,6249,17
2020/6/25,41,197,124,2486,6
2020/6/25,42,6557,579,12814,0
2020/6/25,43,151,57,0,0
2020/6/25,44,920,45,1406,14
2020/6/25,45,693,1125,14025,0
2020/6/25,46,87,60,717,3
2020/6/25,47,567,799,8446,45
2020/6/25,48,2296,5996,23086,0
2020/6/25,49,164,590,6726,34
2020/6/25,50,1675,432,15963,21
2020/6/25,51,6,2,61,0
2020/6/25,52,56,7,842,0
2020/6/25,53,1293,660,12573,26
2020/6/25,54,766,464,10758,27
2020/6/25,55,92,32,1624,0
2020/6/25,56,20,44,0,2
2020/6/24,1,12,14,3135,0
2020/6/24,2,891,967,3754,46
2020/6/24,3,240,697,6677,26
2020/6/24,4,0,0,0,0
2020/6/24,5,1463,1795,6875,58
2020/6/24,6,5632,7149,88821,0
2020/6/24,7,1455,188,2770,23
2020/6/24,8,4287,14,6459,0
2020/6/24,9,541,34,837,0
2020/6/24,10,505,42,623,0
2020/6/24,11,3377,5511,22079,251
2020/6/24,12,2698,1703,10270,190
2020/6/24,13,5,6,381,0
2020/6/24,14,17,3,1196,5
2020/6/24,15,692,332,4924,0
2020/6/24,16,89,148,1523,5
2020/6/24,17,6974,715,28616,0
2020/6/24,18,2578,269,5238,30
2020/6/24,19,261,505,6187,26
2020/6/24,20,538,222,4186,18
2020/6/24,21,3152,882,11684,0
2020/6/24,22,7938,172,7258,62
2020/6/24,23,3108,330,6592,37
2020/6/24,24,103,23,3460,0
2020/6/24,25,6114,358,15779,0
2020/6/24,26,1432,294,9304,37
2020/6/24,27,975,725,8925,0
2020/6/24,28,2,0,0,0
2020/6/24,29,1011,526,7275,31
2020/6/24,30,21,23,1120,2
2020/6/24,31,1266,1721,15736,0
2020/6/24,32,74,41,1094,1
2020/6/24,33,256,135,2524,23
2020/6/24,34,343,13,1164,0
2020/6/24,35,14753,158,16036,86
2020/6/24,36,476,144,3863,22
2020/6/24,37,494,595,3496,0
2020/6/24,38,24782,581,50563,0
2020/6/24,39,2755,632,9618,68
2020/6/24,40,372,482,2739,31
2020/6/24,41,195,170,3126,23
2020/6/24,42,6518,495,11810,0
2020/6/24,43,149,135,0,0
2020/6/24,44,912,51,1486,9
2020/6/24,45,683,1284,7673,0
2020/6/24,46,84,66,1025,5
2020/6/24,47,556,932,11953,50
2020/6/24,48,2249,5551,27417,0
2020/6/24,49,163,484,1978,30
2020/6/24,50,1661,520,7674,79
2020/6/24,51,6,2,49,0
2020/6/24,52,56,20,512,0
2020/6/24,53,1284,675,13870,5
2020/6/24,54,757,466,9638,31
2020/6/24,55,92,47,2673,0
2020/6/24,56,20,28,1384,0
2020/6/23,1,12,17,2106,0
2020/6/23,2,864,643,4285,50
2020/6/23,3,237,595,7558,24
2020/6/23,4,0,0,0,0
2020/6/23,5,1384,3593,7135,0
2020/6/23,6,5580,5019,80224,0
2020/6/23,7,1438,166,4938,16
2020/6/23,8,4277,117,-1601,0
2020/6/23,9,537,36,1262,0
2020/6/23,10,504,27,786,0
2020/6/23,11,3333,3286,19979,207
2020/6/23,12,2688,1750,21485,170
2020/6/23,13,5,1,246,0
2020/6/23,14,17,2,627,2
2020/6/23,15,688,322,5749,0
2020/6/23,16,89,248,2948,10
2020/6/23,17,6911,601,19906,0
2020/6/23,18,2569,238,7222,34
2020/6/23,19,259,0,0,0
2020/6/23,20,537,302,8960,24
2020/6/23,21,3134,1356,16519,0
2020/6/23,22,7890,229,7350,63
2020/6/23,23,3092,404,8406,39
2020/6/23,24,102,23,680,3
2020/6/23,25,6109,240,10411,0
2020/6/23,26,1425,242,6666,30
2020/6/23,27,961,0,0,0
2020/6/23,28,2,0,48,0
2020/6/23,29,989,611,0,34
2020/6/23,30,21,3,2615,1
2020/6/23,31,1251,848,15635,0
2020/6/23,32,73,7,93,0
2020/6/23,33,249,147,1987,22
2020/6/23,34,339,14,0,5
2020/6/23,35,14707,319,15733,111
2020/6/23,36,469,129,4516,8
2020/6/23,37,492,462,3999,0
2020/6/23,38,24766,597,48112,0
2020/6/23,39,2735,590,10246,87
2020/6/23,40,371,295,12104,20
2020/6/23,41,192,191,3893,14
2020/6/23,42,6464,510,10745,0
2020/6/23,43,149,121,0,0
2020/6/23,44,906,77,1599,8
2020/6/23,45,673,912,4459,83
2020/6/23,46,83,27,630,8
2020/6/23,47,542,750,4564,35
2020/6/23,48,2220,5489,42792,0
2020/6/23,49,163,394,2570,34
2020/6/23,50,1645,529,9725,61
